city,state_id,state_name,lat,lng
Florence,AL,Alabama,34.8303,-87.6655
Folsom,CA,California,38.6668,-121.1422
Madera,CA,California,36.9630,-120.0778
New Rochelle,NY,New York,40.9304,-73.7836
Parma,OH,Ohio,41.3843,-81.7286
Terre Haute,IN,Indiana,39.4660,-87.3751
Somerville,MA,Massachusetts,42.3908,-71.1014
Flagstaff,AZ,Arizona,35.1872,-111.6194
Boynton Beach,FL,Florida,26.5281,-80.0811
Homestead,FL,Florida,25.4665,-80.4472
Newark,OH,Ohio,40.0706,-82.4250
Plymouth,MN,Minnesota,45.0225,-93.4617
Anniston,AL,Alabama,33.6712,-85.8135
Texarkana,TX,Texas,33.4500,-94.0847
Tustin,CA,California,33.7311,-117.8107
Pharr,TX,Texas,26.1685,-98.1904
Port Huron,MI,Michigan,42.9821,-82.4388
Turlock,CA,California,37.5053,-120.8588
Rancho Cordova,CA,California,38.5737,-121.2527
The Villages,FL,Florida,28.9034,-81.9887
Milpitas,CA,California,37.4336,-121.8921
Perris,CA,California,33.7898,-117.2233
Upland,CA,California,34.1178,-117.6604
Alton,IL,Illinois,38.9037,-90.1520
Pleasanton,CA,California,37.6663,-121.8805
Kendall,FL,Florida,25.6697,-80.3556
Jonesboro,AR,Arkansas,35.8212,-90.6791
Bellflower,CA,California,33.8880,-118.1271
Battle Creek,MI,Michigan,42.2985,-85.2296
Chino Hills,CA,California,33.9508,-117.7254
Cheyenne,WY,Wyoming,41.1350,-104.7902
Lebanon,PA,Pennsylvania,40.3412,-76.4228
Carmichael,CA,California,38.6318,-121.3263
South Jordan,UT,Utah,40.5570,-111.9784
Davis,CA,California,38.5553,-121.7370
Elizabethtown,KY,Kentucky,37.7031,-85.8773
Schaumburg,IL,Illinois,42.0308,-88.0838
Alameda,CA,California,37.7668,-122.2670
Hammond,IN,Indiana,41.6168,-87.4909
Pasco,WA,Washington,46.2506,-119.1305
Evanston,IL,Illinois,42.0464,-87.6943
Lehi,UT,Utah,40.4136,-111.8725
Alexandria,LA,Louisiana,31.2923,-92.4702
North Port,FL,Florida,27.0576,-82.1977
Arlington Heights,IL,Illinois,42.0955,-87.9826
Camarillo,CA,California,34.2230,-119.0321
Wyoming,MI,Michigan,42.8908,-85.7066
Flower Mound,TX,Texas,33.0343,-97.1146
Bethlehem,PA,Pennsylvania,40.6266,-75.3679
Hattiesburg,MS,Mississippi,31.3074,-89.3170
Loveland,CO,Colorado,40.4166,-105.0623
Pittsburg,CA,California,38.0182,-121.8965
Cedar Park,TX,Texas,30.5105,-97.8197
Wenatchee,WA,Washington,47.4360,-120.3295
Southfield,MI,Michigan,42.4765,-83.2605
Rochester Hills,MI,Michigan,42.6645,-83.1563
Hammond,LA,Louisiana,30.5061,-90.4563
Valdosta,GA,Georgia,30.8502,-83.2788
Owensboro,KY,Kentucky,37.7575,-87.1172
Apple Valley,CA,California,34.5352,-117.2109
Woodbury,MN,Minnesota,44.9057,-92.9230
Pawtucket,RI,Rhode Island,41.8744,-71.3743
St. Joseph,MO,Missouri,39.7598,-94.8210
Doral,FL,Florida,25.8152,-80.3565
Dover,NH,New Hampshire,43.1887,-70.8845
Missouri City,TX,Texas,29.5630,-95.5365
Saratoga Springs,NY,New York,43.0674,-73.7775
Pocatello,ID,Idaho,42.8724,-112.4647
Oshkosh,WI,Wisconsin,44.0227,-88.5619
New Britain,CT,Connecticut,41.6759,-72.7862
Castle Rock,CO,Colorado,39.3763,-104.8535
Lauderhill,FL,Florida,26.1605,-80.2241
Broomfield,CO,Colorado,39.9542,-105.0526
Dale City,VA,Virginia,38.6473,-77.3459
Bolingbrook,IL,Illinois,41.6901,-88.1021
Redmond,WA,Washington,47.6763,-122.1169
Caguas,PR,Puerto Rico,18.2319,-66.0388
Mansfield,TX,Texas,32.5690,-97.1213
Ellicott City,MD,Maryland,39.2774,-76.8345
Sheboygan,WI,Wisconsin,43.7403,-87.7316
Mansfield,OH,Ohio,40.7656,-82.5275
Glens Falls,NY,New York,43.3109,-73.6458
Daytona Beach,FL,Florida,29.1995,-81.0982
Lodi,CA,California,38.1218,-121.2932
Redlands,CA,California,34.0512,-117.1712
Harrisonburg,VA,Virginia,38.4362,-78.8735
Dothan,AL,Alabama,31.2336,-85.4070
Cleveland,TN,Tennessee,35.1817,-84.8707
Jackson,TN,Tennessee,35.6538,-88.8354
Mount Vernon,NY,New York,40.9136,-73.8291
Centreville,VA,Virginia,38.8390,-77.4389
Altoona,PA,Pennsylvania,40.5082,-78.4007
Framingham,MA,Massachusetts,42.3085,-71.4368
Camden,NJ,New Jersey,39.9361,-75.1073
Georgetown,TX,Texas,30.6660,-97.6966
Baldwin Park,CA,California,34.0829,-117.9722
Rocklin,CA,California,38.8075,-121.2489
Porterville,CA,California,36.0643,-119.0338
Tamarac,FL,Florida,26.2056,-80.2539
Glen Burnie,MD,Maryland,39.1560,-76.6071
Blacksburg,VA,Virginia,37.2300,-80.4279
Wausau,WI,Wisconsin,44.9620,-89.6459
Sumter,SC,South Carolina,33.9392,-80.3930
Janesville,WI,Wisconsin,42.6854,-89.0135
Brunswick,GA,Georgia,31.1449,-81.4746
Dublin,CA,California,37.7161,-121.8963
Wilmington,DE,Delaware,39.7415,-75.5416
Waukesha,WI,Wisconsin,43.0087,-88.2464
Fairbanks,AK,Alaska,64.8353,-147.6533
Lakeville,MN,Minnesota,44.6774,-93.2520
St. Charles,MO,Missouri,38.7954,-90.5157
Redondo Beach,CA,California,33.8577,-118.3765
Spring Hill,TN,Tennessee,35.7437,-86.9116
Bayonne,NJ,New Jersey,40.6668,-74.1158
Grand Forks,ND,North Dakota,47.9214,-97.0884
Noblesville,IN,Indiana,40.0355,-86.0042
Guaynabo,PR,Puerto Rico,18.3832,-66.1134
El Paso de Robles,CA,California,35.6394,-120.6560
North Richland Hills,TX,Texas,32.8604,-97.2180
Maple Grove,MN,Minnesota,45.1089,-93.4626
Passaic,NJ,New Jersey,40.8574,-74.1282
Blaine,MN,Minnesota,45.1696,-93.2077
Lake Elsinore,CA,California,33.6847,-117.3344
Rogers,AR,Arkansas,36.3170,-94.1531
Casas Adobes,AZ,Arizona,32.3423,-111.0113
Sherman,TX,Texas,33.6273,-96.6221
Walnut Creek,CA,California,37.9024,-122.0399
Conway,AR,Arkansas,35.0753,-92.4692
Eastvale,CA,California,33.9617,-117.5803
Union City,CA,California,37.6032,-122.0181
Michigan City,IN,Indiana,41.7092,-86.8690
Poinciana,FL,Florida,28.1217,-81.4821
Tulare,CA,California,36.1995,-119.3400
Gary,IN,Indiana,41.5905,-87.3473
Gaithersburg,MD,Maryland,39.1346,-77.2131
East Orange,NJ,New Jersey,40.7651,-74.2117
Wesley Chapel,FL,Florida,28.2106,-82.3238
West Des Moines,IA,Iowa,41.5521,-93.7806
Dalton,GA,Georgia,34.7690,-84.9720
Dubuque,IA,Iowa,42.5002,-90.7070
Schenectady,NY,New York,42.8025,-73.9275
Ankeny,IA,Iowa,41.7288,-93.6031
Maricopa,AZ,Arizona,33.0408,-112.0011
Eagan,MN,Minnesota,44.8170,-93.1638
Hanford,CA,California,36.3274,-119.6549
Bristol,TN,Tennessee,36.5572,-82.2154
Yorba Linda,CA,California,33.8890,-117.7714
Weston,FL,Florida,26.1006,-80.4054
Watsonville,CA,California,36.9206,-121.7708
Palo Alto,CA,California,37.3905,-122.1468
South Hill,WA,Washington,47.1198,-122.2853
Shawnee,KS,Kansas,39.0158,-94.8076
San Marcos,TX,Texas,29.8734,-97.9356
Great Falls,MT,Montana,47.5022,-111.2996
Haverhill,MA,Massachusetts,42.7838,-71.0871
Union City,NJ,New Jersey,40.7675,-74.0323
Palatine,IL,Illinois,42.1180,-88.0430
Longview,WA,Washington,46.1461,-122.9630
Corvallis,OR,Oregon,44.5698,-123.2779
Rockville,MD,Maryland,39.0834,-77.1553
Skokie,IL,Illinois,42.0360,-87.7400
Mount Vernon,WA,Washington,48.4203,-122.3115
Casper,WY,Wyoming,42.8420,-106.3208
Ames,IA,Iowa,42.0256,-93.6217
Delray Beach,FL,Florida,26.4550,-80.0905
Sammamish,WA,Washington,47.6017,-122.0416
Lynwood,CA,California,33.9240,-118.2016
Dundalk,MD,Maryland,39.2704,-76.4942
Bethesda,MD,Maryland,38.9866,-77.1188
Morristown,TN,Tennessee,36.2043,-83.3001
Juana Díaz,PR,Puerto Rico,18.0532,-66.5044
Kankakee,IL,Illinois,41.1020,-87.8643
Fajardo,PR,Puerto Rico,18.3331,-65.6589
Alpharetta,GA,Georgia,34.0704,-84.2738
Novi,MI,Michigan,42.4786,-83.4893
Kenner,LA,Louisiana,30.0109,-90.2549
Bay City,MI,Michigan,43.5902,-83.8887
Victoria,TX,Texas,28.8287,-96.9849
South San Francisco,CA,California,37.6538,-122.4196
Apex,NC,North Carolina,35.7237,-78.8743
Parkersburg,WV,West Virginia,39.2623,-81.5420
Malden,MA,Massachusetts,42.4305,-71.0576
Castro Valley,CA,California,37.7088,-122.0626
Bozeman,MT,Montana,45.6833,-111.0558
Brentwood,NY,New York,40.7839,-73.2522
Waltham,MA,Massachusetts,42.3889,-71.2423
Pflugerville,TX,Texas,30.4515,-97.6018
North Little Rock,AR,Arkansas,34.7807,-92.2371
Brentwood,CA,California,37.9356,-121.7190
Laguna Niguel,CA,California,33.5275,-117.7050
San Clemente,CA,California,33.4499,-117.6102
Burnsville,MN,Minnesota,44.7648,-93.2793
Spring,TX,Texas,30.0613,-95.3830
Port Charlotte,FL,Florida,26.9918,-82.1140
Eden Prairie,MN,Minnesota,44.8488,-93.4595
Greenwood,IN,Indiana,39.6019,-86.1073
Millcreek,UT,Utah,40.6892,-111.8292
Bellevue,NE,Nebraska,41.1485,-95.9390
Coon Rapids,MN,Minnesota,45.1755,-93.3094
Rowlett,TX,Texas,32.9155,-96.5489
Hamilton,OH,Ohio,39.3939,-84.5653
Lakewood,WA,Washington,47.1628,-122.5299
Florence-Graham,CA,California,33.9682,-118.2447
Commerce City,CO,Colorado,39.8641,-104.8430
Bossier City,LA,Louisiana,32.5224,-93.6668
Taylor,MI,Michigan,42.2260,-83.2688
La Habra,CA,California,33.9282,-117.9515
Port Orange,FL,Florida,29.1085,-81.0137
Moore,OK,Oklahoma,35.3293,-97.4757
Council Bluffs,IA,Iowa,41.2369,-95.8516
Leander,TX,Texas,30.5728,-97.8618
Dearborn Heights,MI,Michigan,42.3164,-83.2769
Reston,VA,Virginia,38.9497,-77.3461
Montebello,CA,California,34.0155,-118.1108
Pontiac,MI,Michigan,42.6493,-83.2878
Encinitas,CA,California,33.0492,-117.2610
Queen Creek,AZ,Arizona,33.2454,-111.6173
Medford,MA,Massachusetts,42.4234,-71.1087
Springfield,OR,Oregon,44.0538,-122.9811
Hendersonville,TN,Tennessee,36.3063,-86.5997
Palm Harbor,FL,Florida,28.0847,-82.7481
Pico Rivera,CA,California,33.9901,-118.0888
Marietta,GA,Georgia,33.9533,-84.5422
Wellington,FL,Florida,26.6461,-80.2699
Sanford,FL,Florida,28.7891,-81.2757
Woodland,CA,California,38.6712,-121.7500
Caldwell,ID,Idaho,43.6453,-116.6594
Huntersville,NC,North Carolina,35.4060,-80.8716
Bristol,CT,Connecticut,41.6812,-72.9407
Jupiter,FL,Florida,26.9200,-80.1128
San Rafael,CA,California,37.9905,-122.5221
La Mesa,CA,California,32.7703,-117.0204
Richland,WA,Washington,46.2824,-119.2939
Revere,MA,Massachusetts,42.4189,-71.0040
Meriden,CT,Connecticut,41.5369,-72.7946
Monterey Park,CA,California,34.0497,-118.1326
Gardena,CA,California,33.8943,-118.3072
Euless,TX,Texas,32.8508,-97.0800
Des Plaines,IL,Illinois,42.0345,-87.9008
West Allis,WI,Wisconsin,43.0068,-88.0296
North Miami,FL,Florida,25.9008,-80.1686
St. Cloud,FL,Florida,28.2363,-81.2779
The Hammocks,FL,Florida,25.6700,-80.4482
Cupertino,CA,California,37.3168,-122.0466
Taylorsville,UT,Utah,40.6569,-111.9493
Petaluma,CA,California,38.2423,-122.6266
Kokomo,IN,Indiana,40.4640,-86.1277
Santee,CA,California,32.8554,-116.9851
Stonecrest,GA,Georgia,33.6842,-84.1372
Taunton,MA,Massachusetts,41.9036,-71.0943
White Plains,NY,New York,41.0220,-73.7547
Palm Beach Gardens,FL,Florida,26.8466,-80.1679
Chapel Hill,NC,North Carolina,35.9271,-79.0391
Hoboken,NJ,New Jersey,40.7452,-74.0281
Parker,CO,Colorado,39.5084,-104.7753
Blue Springs,MO,Missouri,39.0124,-94.2721
Shoreline,WA,Washington,47.7564,-122.3426
St. Clair Shores,MI,Michigan,42.4925,-82.8961
Horizon West,FL,Florida,28.4417,-81.6146
Margate,FL,Florida,26.2466,-80.2119
Orland Park,IL,Illinois,41.6075,-87.8619
Carson City,NV,Nevada,39.1511,-119.7476
Midwest City,OK,Oklahoma,35.4630,-97.3710
Royal Oak,MI,Michigan,42.5084,-83.1539
Bowie,MD,Maryland,38.9549,-76.7406
Kettering,OH,Ohio,39.6956,-84.1494
St. Peters,MO,Missouri,38.7825,-90.6061
Oak Lawn,IL,Illinois,41.7139,-87.7528
Towson,MD,Maryland,39.3944,-76.6190
Coconut Creek,FL,Florida,26.2803,-80.1842
Decatur,AL,Alabama,34.5731,-86.9905
Lenexa,KS,Kansas,38.9609,-94.8018
Bartlett,TN,Tennessee,35.2337,-89.8195
South Whittier,CA,California,33.9336,-118.0312
Lake Havasu City,AZ,Arizona,34.5006,-114.3113
Bel Air South,MD,Maryland,39.5022,-76.3113
Fountainebleau,FL,Florida,25.7723,-80.3460
Wylie,TX,Texas,33.0362,-96.5161
Madison,AL,Alabama,34.7114,-86.7626
Brookhaven,GA,Georgia,33.8743,-84.3314
Highland,CA,California,34.1113,-117.1650
Fountain Valley,CA,California,33.7105,-117.9514
Berwyn,IL,Illinois,41.8433,-87.7909
Severn,MD,Maryland,39.1355,-76.6956
Albany,OR,Oregon,44.6272,-123.0965
National City,CA,California,32.6654,-117.0983
Lacey,WA,Washington,47.0462,-122.7933
Mount Prospect,IL,Illinois,42.0641,-87.9375
Arcadia,CA,California,34.1342,-118.0373
DeSoto,TX,Texas,32.5992,-96.8633
Smyrna,GA,Georgia,33.8633,-84.5168
Bradenton,FL,Florida,27.4901,-82.5757
New Brunswick,NJ,New Jersey,40.4870,-74.4450
Apple Valley,MN,Minnesota,44.7457,-93.2004
Tinley Park,IL,Illinois,41.5670,-87.8049
Sarasota,FL,Florida,27.3387,-82.5432
Hacienda Heights,CA,California,33.9970,-117.9727
Chicopee,MA,Massachusetts,42.1764,-72.5719
West Haven,CT,Connecticut,41.2739,-72.9672
Herriman,UT,Utah,40.4899,-112.0170
Perth Amboy,NJ,New Jersey,40.5202,-74.2724
Casa Grande,AZ,Arizona,32.9069,-111.7624
Tigard,OR,Oregon,45.4237,-122.7845
Apopka,FL,Florida,28.7015,-81.5316
Southaven,MS,Mississippi,34.9514,-89.9786
Huntington Park,CA,California,33.9800,-118.2167
Diamond Bar,CA,California,33.9992,-117.8161
Bentonville,AR,Arkansas,36.3547,-94.2305
Yucaipa,CA,California,34.0336,-117.0429
Plainfield,NJ,New Jersey,40.6154,-74.4157
Manhattan,KS,Kansas,39.1886,-96.6048
Aspen Hill,MD,Maryland,39.0927,-77.0826
Rocky Mount,NC,North Carolina,35.9685,-77.8040
Peabody,MA,Massachusetts,42.5335,-70.9725
West Sacramento,CA,California,38.5557,-121.5505
San Jacinto,CA,California,33.7970,-116.9916
Kentwood,MI,Michigan,42.8852,-85.5926
Colton,CA,California,34.0538,-117.3255
Oak Park,IL,Illinois,41.8872,-87.7899
Westchester,FL,Florida,25.7471,-80.3523
Smyrna,TN,Tennessee,35.9687,-86.5264
Wheaton,IL,Illinois,41.8561,-88.1085
Beaumont,CA,California,33.9076,-116.9766
Aloha,OR,Oregon,45.4920,-122.8725
Minnetonka,MN,Minnesota,44.9322,-93.4598
Pinellas Park,FL,Florida,27.8589,-82.7078
Kannapolis,NC,North Carolina,35.4764,-80.6408
Paramount,CA,California,33.8977,-118.1651
Texas City,TX,Texas,29.4154,-94.9682
Novato,CA,California,38.0920,-122.5575
Edina,MN,Minnesota,44.8914,-93.3602
Normal,IL,Illinois,40.5217,-88.9884
Tamiami,FL,Florida,25.7556,-80.4016
Grand Island,NE,Nebraska,40.9218,-98.3586
Methuen Town,MA,Massachusetts,42.7340,-71.1889
Elyria,OH,Ohio,41.3760,-82.1060
Wheaton,MD,Maryland,39.0492,-77.0573
Kendale Lakes,FL,Florida,25.7081,-80.4078
Marana,AZ,Arizona,32.4355,-111.1558
West New York,NJ,New Jersey,40.7857,-74.0094
Twin Falls,ID,Idaho,42.5645,-114.4613
Florissant,MO,Missouri,38.7996,-90.3269
Glendora,CA,California,34.1449,-117.8467
Cathedral City,CA,California,33.8362,-116.4642
Aliso Viejo,CA,California,33.5792,-117.7289
Placentia,CA,California,33.8807,-117.8553
Hoffman Estates,IL,Illinois,42.0640,-88.1468
Burien,WA,Washington,47.4762,-122.3394
Dunwoody,GA,Georgia,33.9418,-84.3122
Palm Desert,CA,California,33.7378,-116.3695
Troy,NY,New York,42.7354,-73.6751
Collierville,TN,Tennessee,35.0470,-89.6987
Levittown,PA,Pennsylvania,40.1533,-74.8531
Rosemead,CA,California,34.0689,-118.0823
Country Club,FL,Florida,25.9407,-80.3102
Enid,OK,Oklahoma,36.4063,-97.8700
Cuyahoga Falls,OH,Ohio,41.1641,-81.5207
Mishawaka,IN,Indiana,41.6742,-86.1666
Columbus,IN,Indiana,39.2093,-85.9183
Summerville,SC,South Carolina,33.0016,-80.1799
Levittown,NY,New York,40.7241,-73.5125
Grapevine,TX,Texas,32.9343,-97.0742
Covina,CA,California,34.0903,-117.8818
Milford city ,CT,Connecticut,41.2255,-73.0625
Draper,UT,Utah,40.4957,-111.8605
Lakewood,OH,Ohio,41.4822,-81.8008
Catalina Foothills,AZ,Arizona,32.3046,-110.8838
Delano,CA,California,35.7662,-119.2635
Lincoln,CA,California,38.8774,-121.2937
Murray,UT,Utah,40.6498,-111.8874
Mooresville,NC,North Carolina,35.5847,-80.8266
Downers Grove,IL,Illinois,41.7949,-88.0172
Florin,CA,California,38.4832,-121.4043
Cypress,CA,California,33.8171,-118.0386
Jeffersonville,IN,Indiana,38.3376,-85.7026
North Bethesda,MD,Maryland,39.0393,-77.1191
Azusa,CA,California,34.1386,-117.9124
Coral Gables,FL,Florida,25.7037,-80.2715
Chesterfield,MO,Missouri,38.6589,-90.5803
McLean,VA,Virginia,38.9436,-77.1943
St. Louis Park,MN,Minnesota,44.9488,-93.3649
East Honolulu,HI,Hawaii,21.2975,-157.7211
Bedford,TX,Texas,32.8464,-97.1350
Euclid,OH,Ohio,41.5903,-81.5188
Lawrence,IN,Indiana,39.8674,-85.9904
Ceres,CA,California,37.5952,-120.9620
University,FL,Florida,28.0771,-82.4335
Biloxi,MS,Mississippi,30.4426,-88.9514
El Dorado Hills,CA,California,38.6750,-121.0490
Cerritos,CA,California,33.8678,-118.0686
Burleson,TX,Texas,32.5170,-97.3344
Portage,MI,Michigan,42.2000,-85.5906
Dublin,OH,Ohio,40.1112,-83.1454
Poway,CA,California,32.9871,-117.0201
Cedar Hill,TX,Texas,32.5810,-96.9591
Everett,MA,Massachusetts,42.4064,-71.0545
Stillwater,OK,Oklahoma,36.1317,-97.0742
Titusville,FL,Florida,28.5727,-80.8193
Niagara Falls,NY,New York,43.0921,-79.0147
Kyle,TX,Texas,29.9932,-97.8852
Leesburg,VA,Virginia,39.1057,-77.5544
Westfield,IN,Indiana,40.0341,-86.1529
Little Elm,TX,Texas,33.1858,-96.9295
Middletown,CT,Connecticut,41.5476,-72.6549
North Highlands,CA,California,38.6713,-121.3721
Tuckahoe,VA,Virginia,37.5878,-77.5858
Wake Forest,NC,North Carolina,35.9632,-78.5140
Minot,ND,North Dakota,48.2375,-101.2780
Roswell,NM,New Mexico,33.3730,-104.5294
Wauwatosa,WI,Wisconsin,43.0616,-88.0347
Bothell,WA,Washington,47.7735,-122.2044
Glenview,IL,Illinois,42.0825,-87.8214
Rockwall,TX,Texas,32.9169,-96.4374
Wilson,NC,North Carolina,35.7311,-77.9284
Rancho Santa Margarita,CA,California,33.6318,-117.5988
La Mirada,CA,California,33.9025,-118.0093
Antelope,CA,California,38.7153,-121.3610
Hilo,HI,Hawaii,19.6883,-155.0863
San Luis Obispo,CA,California,35.2669,-120.6690
Roseville,MI,Michigan,42.5074,-82.9369
Newark,CA,California,37.5201,-122.0307
Mentor,OH,Ohio,41.6893,-81.3362
Ocoee,FL,Florida,28.5796,-81.5332
Rowland Heights,CA,California,33.9716,-117.8912
Fort Pierce,FL,Florida,27.4255,-80.3431
Brea,CA,California,33.9254,-117.8655
Oro Valley,AZ,Arizona,32.4208,-110.9767
East Providence,RI,Rhode Island,41.8065,-71.3565
Pearl City,HI,Hawaii,21.4031,-157.9566
Salina,KS,Kansas,38.8136,-97.6143
Beavercreek,OH,Ohio,39.7310,-84.0624
Winter Garden,FL,Florida,28.5421,-81.5967
Potomac,MD,Maryland,39.0141,-77.1943
Farmington,NM,New Mexico,36.7555,-108.1823
Attleboro,MA,Massachusetts,41.9311,-71.2950
Huntsville,TX,Texas,30.7009,-95.5567
Strongsville,OH,Ohio,41.3128,-81.8313
Eagle Mountain,UT,Utah,40.3137,-112.0114
Prescott,AZ,Arizona,34.5849,-112.4473
Olive Branch,MS,Mississippi,34.9610,-89.8469
Goose Creek,SC,South Carolina,32.9927,-80.0055
Sicklerville,NJ,New Jersey,39.7452,-74.9934
Altamonte Springs,FL,Florida,28.6615,-81.3953
Haltom City,TX,Texas,32.8176,-97.2707
Hackensack,NJ,New Jersey,40.8891,-74.0462
Elmhurst,IL,Illinois,41.8973,-87.9432
Urbandale,IA,Iowa,41.6390,-93.7812
Los Banos,CA,California,37.0630,-120.8406
Littleton,CO,Colorado,39.5915,-105.0188
Ashburn,VA,Virginia,39.0277,-77.4714
East Lansing,MI,Michigan,42.7480,-84.4836
Bountiful,UT,Utah,40.8721,-111.8647
Keller,TX,Texas,32.9335,-97.2256
Morgan Hill,CA,California,37.1325,-121.6419
Sierra Vista,AZ,Arizona,31.5630,-110.3153
Sayreville,NJ,New Jersey,40.4656,-74.3237
Odenton,MD,Maryland,39.0661,-76.6938
Cleveland Heights,OH,Ohio,41.5113,-81.5636
Gallatin,TN,Tennessee,36.3782,-86.4698
Plainfield,IL,Illinois,41.6207,-88.2253
Palm Springs,CA,California,33.8017,-116.5382
Riverton,UT,Utah,40.5176,-111.9636
West Lafayette,IN,Indiana,40.4432,-86.9238
Brentwood,TN,Tennessee,35.9918,-86.7758
Cutler Bay,FL,Florida,25.5765,-80.3356
Lake Ridge,VA,Virginia,38.6847,-77.3066
Whitney,NV,Nevada,36.1008,-115.0379
Pahrump,NV,Nevada,36.2235,-115.9974
North Lauderdale,FL,Florida,26.2113,-80.2209
Fairfield,OH,Ohio,39.3301,-84.5409
Wentzville,MO,Missouri,38.8153,-90.8669
Salem,MA,Massachusetts,42.5129,-70.9021
Fond du Lac,WI,Wisconsin,43.7718,-88.4397
Rohnert Park,CA,California,38.3479,-122.6965
Mankato,MN,Minnesota,44.1715,-93.9772
Moorhead,MN,Minnesota,46.8673,-96.7461
The Colony,TX,Texas,33.0925,-96.8976
Burke,VA,Virginia,38.7773,-77.2633
Freeport,NY,New York,40.6515,-73.5850
El Centro,CA,California,32.7865,-115.5595
Shakopee,MN,Minnesota,44.7745,-93.4772
Wilkes-Barre,PA,Pennsylvania,41.2469,-75.8760
Lompoc,CA,California,34.6618,-120.4714
Hicksville,NY,New York,40.7637,-73.5245
Oakland Park,FL,Florida,26.1780,-80.1528
Lombard,IL,Illinois,41.8741,-88.0157
Concord,NH,New Hampshire,43.2305,-71.5595
Pittsfield,MA,Massachusetts,42.4517,-73.2605
Greenacres,FL,Florida,26.6270,-80.1371
Oakley,CA,California,37.9929,-121.6952
Linden,NJ,New Jersey,40.6251,-74.2383
Campbell,CA,California,37.2802,-121.9539
Danville,CA,California,37.8121,-121.9698
North Miami Beach,FL,Florida,25.9302,-80.1659
Clermont,FL,Florida,28.5325,-81.7208
San Bruno,CA,California,37.6256,-122.4313
Channelview,TX,Texas,29.7914,-95.1144
Trujillo Alto,PR,Puerto Rico,18.3599,-66.0096
Ormond Beach,FL,Florida,29.2985,-81.1014
Huber Heights,OH,Ohio,39.8595,-84.1130
Woonsocket,RI,Rhode Island,42.0010,-71.4993
Buffalo Grove,IL,Illinois,42.1675,-87.9615
West Babylon,NY,New York,40.7129,-73.3585
Catonsville,MD,Maryland,39.2646,-76.7424
Altadena,CA,California,34.1927,-118.1346
Edmonds,WA,Washington,47.8115,-122.3533
Linton Hall,VA,Virginia,38.7551,-77.5750
Spanish Fork,UT,Utah,40.1101,-111.6405
Newnan,GA,Georgia,33.3767,-84.7761
Vineyard,CA,California,38.4740,-121.3240
Jefferson City,MO,Missouri,38.5676,-92.1759
Manassas,VA,Virginia,38.7479,-77.4838
Woodbridge,VA,Virginia,38.6409,-77.2580
Puyallup,WA,Washington,47.1793,-122.2902
Schertz,TX,Texas,29.5650,-98.2535
Coppell,TX,Texas,32.9639,-96.9903
Danville,VA,Virginia,36.5831,-79.4088
North Fort Myers,FL,Florida,26.7244,-81.8485
Columbia,TN,Tennessee,35.6238,-87.0484
Moline,IL,Illinois,41.4821,-90.4920
Beverly,MA,Massachusetts,42.5681,-70.8627
Midland,MI,Michigan,43.6241,-84.2319
Annandale,VA,Virginia,38.8324,-77.1960
Coachella,CA,California,33.6905,-116.1430
Woodlawn,MD,Maryland,39.3054,-76.7489
Meadow Woods,FL,Florida,28.3698,-81.3467
Coram,NY,New York,40.8812,-73.0059
